"subject" "activity" "v1"
"3424" 2 "walkingupstairs" 2
"3425" 2 "walkingupstairs" 2
"3426" 2 "walkingupstairs" 2
"3427" 2 "walkingupstairs" 2
"3428" 5 "standing" 5
"3429" 5 "standing" 5
"3430" 5 "standing" 5
"3431" 5 "standing" 5
"3432" 5 "standing" 5
"3433" 5 "standing" 5
"3434" 5 "standing" 5
"3435" 5 "standing" 5
"3436" 5 "standing" 5
"3437" 5 "standing" 5
"3438" 5 "standing" 5
"3439" 5 "standing" 5
"3440" 5 "standing" 5
"3441" 5 "standing" 5
"3442" 5 "standing" 5
"3443" 5 "standing" 5
"3444" 5 "standing" 5
"3445" 5 "standing" 5
"3446" 5 "standing" 5
"3447" 5 "standing" 5
"3448" 5 "standing" 5
"3449" 5 "standing" 5
"3450" 5 "standing" 5
"3451" 5 "standing" 5
"3452" 5 "standing" 5
"3453" 5 "standing" 5
"3454" 5 "standing" 5
"3455" 5 "standing" 5
"3456" 5 "standing" 5
"3457" 5 "standing" 5
"3458" 5 "standing" 5
"3459" 5 "standing" 5
"3460" 5 "standing" 5
"3461" 5 "standing" 5
"3462" 5 "standing" 5
"3463" 4 "sitting" 4
"3464" 4 "sitting" 4
"3465" 4 "sitting" 4
"3466" 4 "sitting" 4
"3467" 4 "sitting" 4
"3468" 4 "sitting" 4
"3469" 4 "sitting" 4
"3470" 4 "sitting" 4
"3471" 4 "sitting" 4
"3472" 4 "sitting" 4
"3473" 4 "sitting" 4
"3474" 4 "sitting" 4
"3475" 4 "sitting" 4
"3476" 4 "sitting" 4
"3477" 4 "sitting" 4
"3478" 4 "sitting" 4
"3479" 4 "sitting" 4
"3480" 4 "sitting" 4
"3481" 4 "sitting" 4
"3482" 4 "sitting" 4
"3483" 4 "sitting" 4
"3484" 4 "sitting" 4
"3485" 4 "sitting" 4
"3486" 4 "sitting" 4
"3487" 4 "sitting" 4
"3488" 4 "sitting" 4
"3489" 4 "sitting" 4
"3490" 4 "sitting" 4
"3491" 4 "sitting" 4
"3492" 4 "sitting" 4
"3493" 4 "sitting" 4
"3494" 6 "laying" 6
"3495" 6 "laying" 6
"3496" 6 "laying" 6
"3497" 6 "laying" 6
"3498" 6 "laying" 6
"3499" 6 "laying" 6
"3500" 6 "laying" 6
"3501" 6 "laying" 6
"3502" 6 "laying" 6
"3503" 6 "laying" 6
"3504" 6 "laying" 6
"3505" 6 "laying" 6
"3506" 6 "laying" 6
"3507" 6 "laying" 6
"3508" 6 "laying" 6
"3509" 6 "laying" 6
"3510" 6 "laying" 6
"3511" 6 "laying" 6
"3512" 6 "laying" 6
"3513" 6 "laying" 6
"3514" 6 "laying" 6
"3515" 6 "laying" 6
"3516" 6 "laying" 6
"3517" 6 "laying" 6
"3518" 6 "laying" 6
"3519" 6 "laying" 6
"3520" 6 "laying" 6
"3521" 6 "laying" 6
"3522" 6 "laying" 6
"3523" 6 "laying" 6
"3524" 6 "laying" 6
"3525" 6 "laying" 6
"3526" 6 "laying" 6
"3527" 6 "laying" 6
"3528" 6 "laying" 6
"3529" 6 "laying" 6
"3530" 1 "walking" 1
"3531" 1 "walking" 1
"3532" 1 "walking" 1
"3533" 1 "walking" 1
"3534" 1 "walking" 1
"3535" 1 "walking" 1
"3536" 1 "walking" 1
"3537" 1 "walking" 1
"3538" 1 "walking" 1
"3539" 1 "walking" 1
"3540" 1 "walking" 1
"3541" 1 "walking" 1
"3542" 1 "walking" 1
"3543" 1 "walking" 1
"3544" 1 "walking" 1
"3545" 1 "walking" 1
"3546" 1 "walking" 1
"3547" 1 "walking" 1
"3548" 1 "walking" 1
"3549" 1 "walking" 1
"3550" 1 "walking" 1
"3551" 1 "walking" 1
"3552" 1 "walking" 1
"3553" 1 "walking" 1
"3554" 1 "walking" 1
"3555" 1 "walking" 1
"3556" 1 "walking" 1
"3557" 1 "walking" 1
"3558" 1 "walking" 1
"3559" 3 "walkingdownstairs" 3
"3560" 3 "walkingdownstairs" 3
"3561" 3 "walkingdownstairs" 3
"3562" 3 "walkingdownstairs" 3
"3563" 3 "walkingdownstairs" 3
"3564" 3 "walkingdownstairs" 3
"3565" 3 "walkingdownstairs" 3
"3566" 3 "walkingdownstairs" 3
"3567" 3 "walkingdownstairs" 3
"3568" 3 "walkingdownstairs" 3
"3569" 3 "walkingdownstairs" 3
"3570" 3 "walkingdownstairs" 3
"3571" 3 "walkingdownstairs" 3
"3572" 3 "walkingdownstairs" 3
"3573" 3 "walkingdownstairs" 3
"3574" 2 "walkingupstairs" 2
"3575" 2 "walkingupstairs" 2
"3576" 2 "walkingupstairs" 2
"3577" 2 "walkingupstairs" 2
"3578" 2 "walkingupstairs" 2
"3579" 2 "walkingupstairs" 2
"3580" 2 "walkingupstairs" 2
"3581" 2 "walkingupstairs" 2
"3582" 2 "walkingupstairs" 2
"3583" 2 "walkingupstairs" 2
"3584" 2 "walkingupstairs" 2
"3585" 2 "walkingupstairs" 2
"3586" 2 "walkingupstairs" 2
"3587" 2 "walkingupstairs" 2
"3588" 2 "walkingupstairs" 2
"3589" 2 "walkingupstairs" 2
"3590" 2 "walkingupstairs" 2
"3591" 2 "walkingupstairs" 2
"3592" 2 "walkingupstairs" 2
"3593" 2 "walkingupstairs" 2
"3594" 2 "walkingupstairs" 2
"3595" 2 "walkingupstairs" 2
"3596" 2 "walkingupstairs" 2
"3597" 2 "walkingupstairs" 2
"3598" 3 "walkingdownstairs" 3
"3599" 3 "walkingdownstairs" 3
"3600" 3 "walkingdownstairs" 3
"3601" 3 "walkingdownstairs" 3
"3602" 3 "walkingdownstairs" 3
"3603" 3 "walkingdownstairs" 3
"3604" 3 "walkingdownstairs" 3
"3605" 3 "walkingdownstairs" 3
"3606" 5 "standing" 5
"3607" 5 "standing" 5
"3608" 5 "standing" 5
"3609" 5 "standing" 5
"3610" 5 "standing" 5
"3611" 5 "standing" 5
"3612" 5 "standing" 5
"3613" 5 "standing" 5
"3614" 5 "standing" 5
"3615" 5 "standing" 5
"3616" 5 "standing" 5
"3617" 5 "standing" 5
"3618" 5 "standing" 5
"3619" 5 "standing" 5
"3620" 5 "standing" 5
"3621" 5 "standing" 5
"3622" 5 "standing" 5
"3623" 5 "standing" 5
"3624" 5 "standing" 5
"3625" 5 "standing" 5
"3626" 5 "standing" 5
"3627" 5 "standing" 5
"3628" 5 "standing" 5
"3629" 5 "standing" 5
"3630" 5 "standing" 5
"3631" 5 "standing" 5
"3632" 5 "standing" 5
"3633" 5 "standing" 5
"3634" 5 "standing" 5
"3635" 5 "standing" 5
"3636" 5 "standing" 5
"3637" 5 "standing" 5
"3638" 5 "standing" 5
"3639" 5 "standing" 5
"3640" 5 "standing" 5
"3641" 5 "standing" 5
"3642" 5 "standing" 5
"3643" 5 "standing" 5
"3644" 5 "standing" 5
"3645" 5 "standing" 5
"3646" 5 "standing" 5
"3647" 4 "sitting" 4
"3648" 4 "sitting" 4
"3649" 4 "sitting" 4
"3650" 4 "sitting" 4
"3651" 4 "sitting" 4
"3652" 4 "sitting" 4
"3653" 4 "sitting" 4
"3654" 4 "sitting" 4
"3655" 4 "sitting" 4
"3656" 4 "sitting" 4
"3657" 4 "sitting" 4
"3658" 4 "sitting" 4
"3659" 4 "sitting" 4
"3660" 4 "sitting" 4
"3661" 4 "sitting" 4
"3662" 4 "sitting" 4
"3663" 4 "sitting" 4
"3664" 4 "sitting" 4
"3665" 4 "sitting" 4
"3666" 4 "sitting" 4
"3667" 4 "sitting" 4
"3668" 4 "sitting" 4
"3669" 4 "sitting" 4
"3670" 4 "sitting" 4
"3671" 4 "sitting" 4
"3672" 4 "sitting" 4
"3673" 4 "sitting" 4
"3674" 4 "sitting" 4
"3675" 4 "sitting" 4
"3676" 4 "sitting" 4
"3677" 4 "sitting" 4
"3678" 4 "sitting" 4
"3679" 4 "sitting" 4
"3680" 4 "sitting" 4
"3681" 4 "sitting" 4
"3682" 4 "sitting" 4
"3683" 4 "sitting" 4
"3684" 6 "laying" 6
"3685" 6 "laying" 6
"3686" 6 "laying" 6
"3687" 6 "laying" 6
"3688" 6 "laying" 6
"3689" 6 "laying" 6
"3690" 6 "laying" 6
"3691" 6 "laying" 6
"3692" 6 "laying" 6
"3693" 6 "laying" 6
"3694" 6 "laying" 6
"3695" 6 "laying" 6
"3696" 6 "laying" 6
"3697" 6 "laying" 6
"3698" 6 "laying" 6
"3699" 6 "laying" 6
"3700" 6 "laying" 6
"3701" 6 "laying" 6
"3702" 6 "laying" 6
"3703" 6 "laying" 6
"3704" 6 "laying" 6
"3705" 6 "laying" 6
"3706" 6 "laying" 6
"3707" 6 "laying" 6
"3708" 6 "laying" 6
"3709" 6 "laying" 6
"3710" 6 "laying" 6
"3711" 6 "laying" 6
"3712" 6 "laying" 6
"3713" 6 "laying" 6
"3714" 6 "laying" 6
"3715" 6 "laying" 6
"3716" 6 "laying" 6
"3717" 6 "laying" 6
"3718" 6 "laying" 6
"3719" 6 "laying" 6
"3720" 6 "laying" 6
"3721" 6 "laying" 6
"3722" 6 "laying" 6
"3723" 6 "laying" 6
"3724" 6 "laying" 6
"3725" 1 "walking" 1
"3726" 1 "walking" 1
"3727" 1 "walking" 1
"3728" 1 "walking" 1
"3729" 1 "walking" 1
"3730" 1 "walking" 1
"3731" 1 "walking" 1
"3732" 1 "walking" 1
"3733" 1 "walking" 1
"3734" 1 "walking" 1
"3735" 1 "walking" 1
"3736" 1 "walking" 1
"3737" 1 "walking" 1
"3738" 1 "walking" 1
"3739" 1 "walking" 1
"3740" 1 "walking" 1
"3741" 1 "walking" 1
"3742" 1 "walking" 1
"3743" 1 "walking" 1
"3744" 1 "walking" 1
"3745" 1 "walking" 1
"3746" 1 "walking" 1
"3747" 1 "walking" 1
"3748" 1 "walking" 1
"3749" 1 "walking" 1
"3750" 1 "walking" 1
"3751" 1 "walking" 1
"3752" 3 "walkingdownstairs" 3
"3753" 3 "walkingdownstairs" 3
"3754" 3 "walkingdownstairs" 3
"3755" 3 "walkingdownstairs" 3
"3756" 3 "walkingdownstairs" 3
"3757" 3 "walkingdownstairs" 3
"3758" 3 "walkingdownstairs" 3
"3759" 3 "walkingdownstairs" 3
"3760" 3 "walkingdownstairs" 3
"3761" 3 "walkingdownstairs" 3
"3762" 3 "walkingdownstairs" 3
"3763" 3 "walkingdownstairs" 3
"3764" 3 "walkingdownstairs" 3
"3765" 3 "walkingdownstairs" 3
"3766" 2 "walkingupstairs" 2
"3767" 2 "walkingupstairs" 2
"3768" 2 "walkingupstairs" 2
"3769" 2 "walkingupstairs" 2
"3770" 2 "walkingupstairs" 2
"3771" 2 "walkingupstairs" 2
"3772" 2 "walkingupstairs" 2
"3773" 2 "walkingupstairs" 2
"3774" 2 "walkingupstairs" 2
"3775" 2 "walkingupstairs" 2
"3776" 2 "walkingupstairs" 2
"3777" 2 "walkingupstairs" 2
"3778" 2 "walkingupstairs" 2
"3779" 2 "walkingupstairs" 2
"3780" 3 "walkingdownstairs" 3
"3781" 3 "walkingdownstairs" 3
"3782" 3 "walkingdownstairs" 3
"3783" 3 "walkingdownstairs" 3
"3784" 3 "walkingdownstairs" 3
"3785" 3 "walkingdownstairs" 3
"3786" 3 "walkingdownstairs" 3
"3787" 2 "walkingupstairs" 2
"3788" 2 "walkingupstairs" 2
"3789" 2 "walkingupstairs" 2
"3790" 2 "walkingupstairs" 2
"3791" 2 "walkingupstairs" 2
"3792" 2 "walkingupstairs" 2
"3793" 2 "walkingupstairs" 2
"3794" 5 "standing" 5
"3795" 5 "standing" 5
"3796" 5 "standing" 5
"3797" 5 "standing" 5
"3798" 5 "standing" 5
"3799" 5 "standing" 5
"3800" 5 "standing" 5
"3801" 5 "standing" 5
"3802" 5 "standing" 5
"3803" 5 "standing" 5
"3804" 5 "standing" 5
"3805" 5 "standing" 5
"3806" 5 "standing" 5
"3807" 5 "standing" 5
"3808" 5 "standing" 5
"3809" 5 "standing" 5
"3810" 5 "standing" 5
"3811" 5 "standing" 5
"3812" 5 "standing" 5
"3813" 5 "standing" 5
"3814" 5 "standing" 5
"3815" 5 "standing" 5
"3816" 5 "standing" 5
"3817" 5 "standing" 5
"3818" 5 "standing" 5
"3819" 5 "standing" 5
"3820" 5 "standing" 5
"3821" 5 "standing" 5
"3822" 5 "standing" 5
"3823" 5 "standing" 5
"3824" 5 "standing" 5
"3825" 5 "standing" 5
"3826" 4 "sitting" 4
"3827" 4 "sitting" 4
"3828" 4 "sitting" 4
"3829" 4 "sitting" 4
"3830" 4 "sitting" 4
"3831" 4 "sitting" 4
"3832" 4 "sitting" 4
"3833" 4 "sitting" 4
"3834" 4 "sitting" 4
"3835" 4 "sitting" 4
"3836" 4 "sitting" 4
"3837" 4 "sitting" 4
"3838" 4 "sitting" 4
"3839" 4 "sitting" 4
"3840" 4 "sitting" 4
"3841" 4 "sitting" 4
"3842" 4 "sitting" 4
"3843" 4 "sitting" 4
"3844" 4 "sitting" 4
"3845" 4 "sitting" 4
"3846" 4 "sitting" 4
"3847" 4 "sitting" 4
"3848" 4 "sitting" 4
"3849" 4 "sitting" 4
"3850" 4 "sitting" 4
"3851" 4 "sitting" 4
"3852" 4 "sitting" 4
"3853" 4 "sitting" 4
"3854" 4 "sitting" 4
"3855" 4 "sitting" 4
"3856" 4 "sitting" 4
"3857" 4 "sitting" 4
"3858" 4 "sitting" 4
"3859" 4 "sitting" 4
"3860" 4 "sitting" 4
"3861" 4 "sitting" 4
"3862" 6 "laying" 6
"3863" 6 "laying" 6
"3864" 6 "laying" 6
"3865" 6 "laying" 6
"3866" 6 "laying" 6
"3867" 6 "laying" 6
"3868" 6 "laying" 6
"3869" 6 "laying" 6
"3870" 6 "laying" 6
"3871" 6 "laying" 6
"3872" 6 "laying" 6
"3873" 6 "laying" 6
"3874" 6 "laying" 6
"3875" 6 "laying" 6
"3876" 6 "laying" 6
"3877" 6 "laying" 6
"3878" 6 "laying" 6
"3879" 6 "laying" 6
"3880" 6 "laying" 6
"3881" 6 "laying" 6
"3882" 6 "laying" 6
"3883" 6 "laying" 6
"3884" 6 "laying" 6
"3885" 6 "laying" 6
"3886" 6 "laying" 6
"3887" 6 "laying" 6
"3888" 6 "laying" 6
"3889" 6 "laying" 6
"3890" 6 "laying" 6
"3891" 6 "laying" 6
"3892" 6 "laying" 6
"3893" 6 "laying" 6
"3894" 6 "laying" 6
"3895" 6 "laying" 6
"3896" 6 "laying" 6
"3897" 6 "laying" 6
"3898" 6 "laying" 6
"3899" 6 "laying" 6
"3900" 6 "laying" 6
"3901" 6 "laying" 6
"3902" 6 "laying" 6
"3903" 6 "laying" 6
"3904" 1 "walking" 1
"3905" 1 "walking" 1
"3906" 1 "walking" 1
"3907" 1 "walking" 1
"3908" 1 "walking" 1
"3909" 1 "walking" 1
"3910" 1 "walking" 1
"3911" 1 "walking" 1
"3912" 1 "walking" 1
"3913" 1 "walking" 1
"3914" 1 "walking" 1
"3915" 1 "walking" 1
"3916" 1 "walking" 1
"3917" 1 "walking" 1
"3918" 1 "walking" 1
"3919" 1 "walking" 1
"3920" 1 "walking" 1
"3921" 1 "walking" 1
"3922" 1 "walking" 1
"3923" 1 "walking" 1
"3924" 1 "walking" 1
"3925" 1 "walking" 1
"3926" 1 "walking" 1
"3927" 1 "walking" 1
"3928" 1 "walking" 1
"3929" 3 "walkingdownstairs" 3
"3930" 3 "walkingdownstairs" 3
"3931" 3 "walkingdownstairs" 3
"3932" 3 "walkingdownstairs" 3
"3933" 3 "walkingdownstairs" 3
"3934" 3 "walkingdownstairs" 3
"3935" 3 "walkingdownstairs" 3
"3936" 3 "walkingdownstairs" 3
"3937" 3 "walkingdownstairs" 3
"3938" 3 "walkingdownstairs" 3
"3939" 3 "walkingdownstairs" 3
"3940" 3 "walkingdownstairs" 3
"3941" 2 "walkingupstairs" 2
"3942" 2 "walkingupstairs" 2
"3943" 2 "walkingupstairs" 2
"3944" 2 "walkingupstairs" 2
"3945" 2 "walkingupstairs" 2
"3946" 2 "walkingupstairs" 2
"3947" 2 "walkingupstairs" 2
"3948" 2 "walkingupstairs" 2
"3949" 2 "walkingupstairs" 2
"3950" 2 "walkingupstairs" 2
"3951" 2 "walkingupstairs" 2
"3952" 2 "walkingupstairs" 2
"3953" 2 "walkingupstairs" 2
"3954" 3 "walkingdownstairs" 3
"3955" 3 "walkingdownstairs" 3
"3956" 3 "walkingdownstairs" 3
"3957" 3 "walkingdownstairs" 3
"3958" 3 "walkingdownstairs" 3
"3959" 3 "walkingdownstairs" 3
"3960" 2 "walkingupstairs" 2
"3961" 2 "walkingupstairs" 2
"3962" 2 "walkingupstairs" 2
"3963" 2 "walkingupstairs" 2
"3964" 2 "walkingupstairs" 2
"3965" 2 "walkingupstairs" 2
"3966" 5 "standing" 5
"3967" 5 "standing" 5
"3968" 5 "standing" 5
"3969" 5 "standing" 5
"3970" 5 "standing" 5
"3971" 5 "standing" 5
"3972" 5 "standing" 5
"3973" 5 "standing" 5
"3974" 5 "standing" 5
"3975" 5 "standing" 5
"3976" 5 "standing" 5
"3977" 5 "standing" 5
"3978" 5 "standing" 5
"3979" 5 "standing" 5
"3980" 5 "standing" 5
"3981" 5 "standing" 5
"3982" 5 "standing" 5
"3983" 5 "standing" 5
"3984" 5 "standing" 5
"3985" 5 "standing" 5
"3986" 5 "standing" 5
"3987" 5 "standing" 5
"3988" 5 "standing" 5
"3989" 5 "standing" 5
"3990" 5 "standing" 5
"3991" 5 "standing" 5
"3992" 5 "standing" 5
"3993" 5 "standing" 5
"3994" 5 "standing" 5
"3995" 5 "standing" 5
"3996" 5 "standing" 5
"3997" 5 "standing" 5
"3998" 5 "standing" 5
"3999" 5 "standing" 5
"4000" 5 "standing" 5
"4001" 5 "standing" 5
"4002" 5 "standing" 5
"4003" 5 "standing" 5
"4004" 5 "standing" 5
"4005" 5 "standing" 5
"4006" 5 "standing" 5
"4007" 5 "standing" 5
"4008" 5 "standing" 5
"4009" 5 "standing" 5
"4010" 5 "standing" 5
"4011" 4 "sitting" 4
"4012" 4 "sitting" 4
"4013" 4 "sitting" 4
"4014" 4 "sitting" 4
"4015" 4 "sitting" 4
"4016" 4 "sitting" 4
"4017" 4 "sitting" 4
"4018" 4 "sitting" 4
"4019" 4 "sitting" 4
"4020" 4 "sitting" 4
"4021" 4 "sitting" 4
"4022" 4 "sitting" 4
"4023" 4 "sitting" 4
"4024" 4 "sitting" 4
"4025" 4 "sitting" 4
"4026" 4 "sitting" 4
"4027" 4 "sitting" 4
"4028" 4 "sitting" 4
"4029" 4 "sitting" 4
"4030" 4 "sitting" 4
"4031" 4 "sitting" 4
"4032" 4 "sitting" 4
"4033" 4 "sitting" 4
"4034" 4 "sitting" 4
"4035" 4 "sitting" 4
"4036" 4 "sitting" 4
"4037" 4 "sitting" 4
"4038" 4 "sitting" 4
"4039" 4 "sitting" 4
"4040" 4 "sitting" 4
"4041" 4 "sitting" 4
"4042" 4 "sitting" 4
"4043" 4 "sitting" 4
"4044" 4 "sitting" 4
"4045" 4 "sitting" 4
"4046" 4 "sitting" 4
"4047" 4 "sitting" 4
"4048" 4 "sitting" 4
"4049" 4 "sitting" 4
"4050" 4 "sitting" 4
"4051" 4 "sitting" 4
"4052" 4 "sitting" 4
"4053" 4 "sitting" 4
"4054" 4 "sitting" 4
"4055" 4 "sitting" 4
"4056" 4 "sitting" 4
"4057" 4 "sitting" 4
"4058" 6 "laying" 6
"4059" 6 "laying" 6
"4060" 6 "laying" 6
"4061" 6 "laying" 6
"4062" 6 "laying" 6
"4063" 6 "laying" 6
"4064" 6 "laying" 6
"4065" 6 "laying" 6
"4066" 6 "laying" 6
"4067" 6 "laying" 6
"4068" 6 "laying" 6
"4069" 6 "laying" 6
"4070" 6 "laying" 6
"4071" 6 "laying" 6
"4072" 6 "laying" 6
"4073" 6 "laying" 6
"4074" 6 "laying" 6
"4075" 6 "laying" 6
"4076" 6 "laying" 6
"4077" 6 "laying" 6
"4078" 6 "laying" 6
"4079" 6 "laying" 6
"4080" 6 "laying" 6
"4081" 6 "laying" 6
"4082" 6 "laying" 6
"4083" 6 "laying" 6
"4084" 6 "laying" 6
"4085" 6 "laying" 6
"4086" 6 "laying" 6
"4087" 6 "laying" 6
"4088" 6 "laying" 6
"4089" 6 "laying" 6
"4090" 6 "laying" 6
"4091" 6 "laying" 6
"4092" 6 "laying" 6
"4093" 6 "laying" 6
"4094" 6 "laying" 6
"4095" 6 "laying" 6
"4096" 6 "laying" 6
"4097" 6 "laying" 6
"4098" 6 "laying" 6
"4099" 6 "laying" 6
"4100" 6 "laying" 6
"4101" 6 "laying" 6
"4102" 1 "walking" 1
"4103" 1 "walking" 1
"4104" 1 "walking" 1
"4105" 1 "walking" 1
"4106" 1 "walking" 1
"4107" 1 "walking" 1
"4108" 1 "walking" 1
"4109" 1 "walking" 1
"4110" 1 "walking" 1
"4111" 1 "walking" 1
"4112" 1 "walking" 1
"4113" 1 "walking" 1
"4114" 1 "walking" 1
"4115" 1 "walking" 1
"4116" 1 "walking" 1
"4117" 1 "walking" 1
"4118" 1 "walking" 1
"4119" 1 "walking" 1
"4120" 1 "walking" 1
"4121" 1 "walking" 1
"4122" 1 "walking" 1
"4123" 1 "walking" 1
"4124" 1 "walking" 1
"4125" 1 "walking" 1
"4126" 1 "walking" 1
"4127" 1 "walking" 1
"4128" 1 "walking" 1
"4129" 3 "walkingdownstairs" 3
"4130" 3 "walkingdownstairs" 3
"4131" 3 "walkingdownstairs" 3
"4132" 3 "walkingdownstairs" 3
"4133" 3 "walkingdownstairs" 3
"4134" 3 "walkingdownstairs" 3
"4135" 3 "walkingdownstairs" 3
"4136" 3 "walkingdownstairs" 3
"4137" 3 "walkingdownstairs" 3
"4138" 3 "walkingdownstairs" 3
"4139" 3 "walkingdownstairs" 3
"4140" 3 "walkingdownstairs" 3
"4141" 3 "walkingdownstairs" 3
"4142" 3 "walkingdownstairs" 3
"4143" 3 "walkingdownstairs" 3
"4144" 2 "walkingupstairs" 2
"4145" 2 "walkingupstairs" 2
"4146" 2 "walkingupstairs" 2
"4147" 2 "walkingupstairs" 2
"4148" 2 "walkingupstairs" 2
"4149" 2 "walkingupstairs" 2
"4150" 2 "walkingupstairs" 2
"4151" 2 "walkingupstairs" 2
"4152" 2 "walkingupstairs" 2
"4153" 2 "walkingupstairs" 2
"4154" 2 "walkingupstairs" 2
"4155" 2 "walkingupstairs" 2
"4156" 2 "walkingupstairs" 2
"4157" 2 "walkingupstairs" 2
"4158" 2 "walkingupstairs" 2
"4159" 2 "walkingupstairs" 2
"4160" 2 "walkingupstairs" 2
"4161" 3 "walkingdownstairs" 3
"4162" 3 "walkingdownstairs" 3
"4163" 3 "walkingdownstairs" 3
"4164" 3 "walkingdownstairs" 3
"4165" 3 "walkingdownstairs" 3
"4166" 3 "walkingdownstairs" 3
"4167" 3 "walkingdownstairs" 3
"4168" 3 "walkingdownstairs" 3
"4169" 2 "walkingupstairs" 2
"4170" 2 "walkingupstairs" 2
"4171" 2 "walkingupstairs" 2
"4172" 2 "walkingupstairs" 2
"4173" 2 "walkingupstairs" 2
"4174" 2 "walkingupstairs" 2
"4175" 2 "walkingupstairs" 2
"4176" 2 "walkingupstairs" 2
"4177" 5 "standing" 5
"4178" 5 "standing" 5
"4179" 5 "standing" 5
"4180" 5 "standing" 5
"4181" 5 "standing" 5
"4182" 5 "standing" 5
"4183" 5 "standing" 5
"4184" 5 "standing" 5
"4185" 5 "standing" 5
"4186" 5 "standing" 5
"4187" 5 "standing" 5
"4188" 5 "standing" 5
"4189" 5 "standing" 5
"4190" 5 "standing" 5
"4191" 5 "standing" 5
"4192" 5 "standing" 5
"4193" 5 "standing" 5
"4194" 5 "standing" 5
"4195" 5 "standing" 5
"4196" 5 "standing" 5
"4197" 5 "standing" 5
"4198" 5 "standing" 5
"4199" 5 "standing" 5
"4200" 5 "standing" 5
"4201" 5 "standing" 5
"4202" 5 "standing" 5
"4203" 5 "standing" 5
"4204" 5 "standing" 5
"4205" 5 "standing" 5
"4206" 5 "standing" 5
"4207" 5 "standing" 5
"4208" 5 "standing" 5
"4209" 5 "standing" 5
"4210" 5 "standing" 5
"4211" 5 "standing" 5
"4212" 5 "standing" 5
"4213" 5 "standing" 5
"4214" 5 "standing" 5
"4215" 5 "standing" 5
"4216" 5 "standing" 5
"4217" 5 "standing" 5
"4218" 5 "standing" 5
"4219" 5 "standing" 5
"4220" 5 "standing" 5
"4221" 4 "sitting" 4
"4222" 4 "sitting" 4
"4223" 4 "sitting" 4
"4224" 4 "sitting" 4
"4225" 4 "sitting" 4
"4226" 4 "sitting" 4
"4227" 4 "sitting" 4
"4228" 4 "sitting" 4
"4229" 4 "sitting" 4
"4230" 4 "sitting" 4
"4231" 4 "sitting" 4
"4232" 4 "sitting" 4
"4233" 4 "sitting" 4
"4234" 4 "sitting" 4
"4235" 4 "sitting" 4
"4236" 4 "sitting" 4
"4237" 4 "sitting" 4
"4238" 4 "sitting" 4
"4239" 4 "sitting" 4
"4240" 4 "sitting" 4
"4241" 4 "sitting" 4
"4242" 4 "sitting" 4
"4243" 4 "sitting" 4
"4244" 4 "sitting" 4
"4245" 4 "sitting" 4
"4246" 4 "sitting" 4
"4247" 4 "sitting" 4
"4248" 4 "sitting" 4
"4249" 4 "sitting" 4
"4250" 4 "sitting" 4
"4251" 4 "sitting" 4
"4252" 4 "sitting" 4
"4253" 4 "sitting" 4
"4254" 4 "sitting" 4
"4255" 4 "sitting" 4
"4256" 4 "sitting" 4
"4257" 4 "sitting" 4
"4258" 4 "sitting" 4
"4259" 6 "laying" 6
"4260" 6 "laying" 6
"4261" 6 "laying" 6
"4262" 6 "laying" 6
"4263" 6 "laying" 6
"4264" 6 "laying" 6
"4265" 6 "laying" 6
"4266" 6 "laying" 6
"4267" 6 "laying" 6
"4268" 6 "laying" 6
"4269" 6 "laying" 6
"4270" 6 "laying" 6
"4271" 6 "laying" 6
"4272" 6 "laying" 6
"4273" 6 "laying" 6
"4274" 6 "laying" 6
"4275" 6 "laying" 6
"4276" 6 "laying" 6
"4277" 6 "laying" 6
"4278" 6 "laying" 6
"4279" 6 "laying" 6
"4280" 6 "laying" 6
"4281" 6 "laying" 6
"4282" 6 "laying" 6
"4283" 6 "laying" 6
"4284" 6 "laying" 6
"4285" 6 "laying" 6
"4286" 6 "laying" 6
"4287" 6 "laying" 6
"4288" 6 "laying" 6
"4289" 6 "laying" 6
"4290" 6 "laying" 6
"4291" 6 "laying" 6
"4292" 6 "laying" 6
"4293" 6 "laying" 6
"4294" 6 "laying" 6
"4295" 6 "laying" 6
"4296" 6 "laying" 6
"4297" 6 "laying" 6
"4298" 6 "laying" 6
"4299" 6 "laying" 6
"4300" 6 "laying" 6
"4301" 6 "laying" 6
"4302" 6 "laying" 6
"4303" 6 "laying" 6
"4304" 6 "laying" 6
"4305" 1 "walking" 1
"4306" 1 "walking" 1
"4307" 1 "walking" 1
"4308" 1 "walking" 1
"4309" 1 "walking" 1
"4310" 1 "walking" 1
"4311" 1 "walking" 1
"4312" 1 "walking" 1
"4313" 1 "walking" 1
"4314" 1 "walking" 1
"4315" 1 "walking" 1
"4316" 1 "walking" 1
"4317" 1 "walking" 1
"4318" 1 "walking" 1
"4319" 1 "walking" 1
"4320" 1 "walking" 1
"4321" 1 "walking" 1
"4322" 1 "walking" 1
"4323" 1 "walking" 1
"4324" 1 "walking" 1
"4325" 1 "walking" 1
"4326" 1 "walking" 1
"4327" 1 "walking" 1
"4328" 1 "walking" 1
"4329" 1 "walking" 1
"4330" 3 "walkingdownstairs" 3
"4331" 3 "walkingdownstairs" 3
"4332" 3 "walkingdownstairs" 3
"4333" 3 "walkingdownstairs" 3
"4334" 3 "walkingdownstairs" 3
"4335" 3 "walkingdownstairs" 3
